username,language,isInfluencer,profession,isBank,isViral,hashtags
bankofengland,en,0,unknown,0,0,"['PRARegulatoryDigest', 'PRARegulatoryDigest', 'Covid19']"
EnglishCad,0,0,0,0,0,0
thegingerpig,0,0,0,0,0,0
drac49,0,0,0,0,0,0
KonigDerWolfe,0,0,0,0,0,0
hendrick87,0,0,0,0,0,0
marybduffy,0,0,0,0,0,0
bankofengland,en,0,supporter,0,0,['MentalHealthAwarenessWeek']
madkads,0,0,0,0,0,0
ChevronRoad,0,0,0,0,0,0
bankofengland,en,0,finance expert,0,0,['NationalNumeracyDay']
pauldcapper,0,0,0,0,0,0
bankofengland,en,0,unknown,0,0,['VEDay75']
tony89193543,0,0,0,0,0,0
Johnbloodrage,0,0,0,0,0,0
Gurshar12290941,0,0,0,0,0,0
bankofengland,en,0,unknown,0,0,['OneBankFlagship']
bankofengland,en,0,unknown,0,0,"['PRARegulatoryDigest', 'PRARegulatoryDigest']"
resi_analyst,0,0,0,0,0,0
bankofengland,en,0,unknown,0,0,"['Coronavirus', 'COVID19']"
LovoStiltz,0,0,0,0,0,0
City_MHA,0,0,0,0,0,0
trumpetsblown,0,0,0,0,0,0
bankofengland,en,0,unknown,0,0,['EarthDay']
aManCalledDavid,0,0,0,0,0,0
bankofengland,cy,0,unknown,0,0,
RussOxley,0,0,0,0,0,0
WillyBeamin10,0,0,0,0,0,0
notayesmansecon,0,0,0,0,0,0
AlzResearchUK,0,0,0,0,0,0
Maverick42251,0,0,0,0,0,0
MabelBr25051948,0,0,0,0,0,0
LeeLvUnited,0,0,0,0,0,0
mike_overthere,0,0,0,0,0,0
MrBeesBrewery,0,0,0,0,0,0
bankofengland,en,0,supporter,0,0,['BoEYouthForum']
fcovalor,0,0,0,0,0,0
bankofengland,en,0,finance expert,0,0,"['Coronavirus', 'COVID19']"
businesslive,0,0,0,0,0,0
derivativefool,0,0,0,0,0,0
FSAssist,0,0,0,0,0,0
bankofengland,en,0,supporter,0,0,"['NHSClapForOurCarers', 'NHSclap', 'NHSheroes']"
FT,0,0,0,0,0,0
SiFrew,0,0,0,0,0,0
elliott06,0,0,0,0,0,0
bankofengland,en,0,unknown,0,0,"['PRARegulatoryDigest', 'PRARegulatoryDigest', 'Coronavirus', 'COVID19']"
SarahJMaths,0,0,0,0,0,0
vickyrandhawa,0,0,0,0,0,0
BRIANCHAN88,0,0,0,0,0,0
ClarkeClair,0,0,0,0,0,0
_OchoOcho,0,0,0,0,0,0
bctomuk,0,0,0,0,0,0
normac64638538,0,0,0,0,0,0
ChristineEade2,0,0,0,0,0,0
SusanWi00845539,0,0,0,0,0,0
peopleweeple,0,0,0,0,0,0
jenni_bea,0,0,0,0,0,0
martin_farley,0,0,0,0,0,0
bankofengland,en,0,supporter,0,0,"['Coronavirus', 'COVID19']"
MinushY,0,0,0,0,0,0
UKCards,0,0,0,0,0,0
bankofengland,en,0,politics,0,0,['COVID19']
denista25493110,0,0,0,0,0,0
Ellen__Ho,0,0,0,0,0,0
bankofengland,en,0,unknown,0,0,['COVID19']
carolslater130,0,0,0,0,0,0
Conclaviamajor,0,0,0,0,0,0
Jayne__Bond,0,0,0,0,0,0
DM_Pipe,0,0,0,0,0,0
pb1982,0,0,0,0,0,0
alanrew,0,0,0,0,0,0
ShopBank_io,0,0,0,0,0,0
MizzCQ,0,0,0,0,0,0
mauritius_gold,0,0,0,0,0,0
huwjpthomas,0,0,0,0,0,0
suewalker_05,0,0,0,0,0,0
VickieShennan,0,0,0,0,0,0
GilesDMiddleton,0,0,0,0,0,0
Liberalcouncil,0,0,0,0,0,0
barry_doggett,0,0,0,0,0,0
Adamdivineshine,0,0,0,0,0,0
juan_f_diaz,0,0,0,0,0,0
Andrew_Isidoro,0,0,0,0,0,0
damian_from,0,0,0,0,0,0
AmyAmy2312,0,0,0,0,0,0
drsimonthomson,0,0,0,0,0,0
BlueDog75,0,0,0,0,0,0
PotterSongs,0,0,0,0,0,0
willperrin,0,0,0,0,0,0
MuradQureshiLDN,0,0,0,0,0,0
boatshedneil,0,0,0,0,0,0
PMDDtakeover,0,0,0,0,0,0
andrewanthonyb,0,0,0,0,0,0
marvinirwin7,0,0,0,0,0,0
dhaniboy84,0,0,0,0,0,0
T19ht_h34d,0,0,0,0,0,0
bankofengland,en,0,unknown,0,0,"['EachforEqual', 'IWD', 'IWD2020', 'EachforEqual', 'InternationalWomensDay']"
bankofengland,en,0,unknown,0,0,"['EachforEqual', 'IWD', 'IWD2020', 'InternationalWomensDay']"
bankofengland,en,0,supporter,0,0,"['EachforEqual', 'IWD', 'IWD2020', 'EachforEqual', 'InternationalWomensDay']"
bankofengland,en,0,unknown,0,0,"['eachforequal', 'IWD2020', 'IWD', 'EachforEqual', 'InternationalWomensDay', 'LifeattheBankofEngland']"
womensday,0,0,0,0,0,0
jasonmiller077,0,0,0,0,0,0
lfc6eurocups1,0,0,0,0,0,0
thestandard1945,0,0,0,0,0,0
DPManchee,0,0,0,0,0,0
Lenny_Bobo,0,0,0,0,0,0
bankofengland,en,0,finance expert,0,0,['COP26']
Lagarde,0,0,0,0,0,0
citylordmayor,0,0,0,0,0,0
bankofengland,en,0,unknown,0,0,['TheNew20']
marrakechbride,0,0,0,0,0,0
bankofengland,en,0,unknown,0,0,"['Snapchat', 'TheNew20']"
cheltenhamlady,0,0,0,0,0,0
Sasta24,0,0,0,0,0,0
miles527,0,0,0,0,0,0
lovinJADEalways,0,0,0,0,0,0
NaheedaRabbani,0,0,0,0,0,0
Anon34058661,0,0,0,0,0,0
EmiliePW,0,0,0,0,0,0
Leciqa,0,0,0,0,0,0
DanaManchild,0,0,0,0,0,0
Markind_0,0,0,0,0,0,0
Matti_ONeil,0,0,0,0,0,0
arch_catherine,0,0,0,0,0,0
Chelmsford92,0,0,0,0,0,0
WestMid_ExCop,0,0,0,0,0,0
CallsumaAli,0,0,0,0,0,0
Tate,0,0,0,0,0,0
hollyabe10,0,0,0,0,0,0
davecobblerlee,0,0,0,0,0,0
ronaldinhio,0,0,0,0,0,0
Graham_Sargent1,0,0,0,0,0,0
TheCalendarCo,0,0,0,0,0,0
jagwaldo,0,0,0,0,0,0
jiffers,0,0,0,0,0,0
bankofengland,en,0,unknown,0,0,"['TheNew20', 'TheNew20']"
coedmieri,0,0,0,0,0,0
HSBC_UK,0,0,0,0,0,0
MicaB94,0,0,0,0,0,0
Telegraph,0,0,0,0,0,0
UoNEconomics,0,0,0,0,0,0
UniofNottingham,0,0,0,0,0,0
BendyBill,0,0,0,0,0,0
bankofengland,en,0,analyst,0,0,"['BankOverground', 'repo']"
bankofengland,en,0,unknown,0,0,"['TimeToTalk', 'mentalhealth', 'mentalhealthawareness']"
indparltrust,0,0,0,0,0,0
pennylongstckng,0,0,0,0,0,0
HouseofCommons,0,0,0,0,0,0
bankofengland,en,0,supporter,0,0,"['WorldCancerDay', 'PancreaticCancer']"
TurnersHouse,0,0,0,0,0,0
FrenchFinancier,0,0,0,0,0,0
ravivarmarao,0,0,0,0,0,0
Jakeywakey0,0,0,0,0,0,0
JustineElyot,0,0,0,0,0,0
bankofengland,en,0,curious,0,0,['TheNew20']
bankofengland,en,0,analyst,0,0,"['MonetaryPolicyReport', 'Brexit', 'BusinessInvestment']"
bankofengland,en,0,analyst,0,0,"['MonetaryPolicyReport', 'UKgrowth']"
TemiSamuel,0,0,0,0,0,0
emeraldia3,0,0,0,0,0,0
bankofengland,en,0,unknown,0,0,['FrontRowLate']
wmarybeard,0,0,0,0,0,0
kuge24732451,0,0,0,0,0,0
bankofengland,en,0,finance expert,0,0,"['ClimateAction', 'COP26']"
BorisJohnson,0,0,0,0,0,0
bankofengland,en,0,finance expert,0,0,"['BoECitizensPanel', 'Woking']"
thecustomshouse,0,0,0,0,0,0
STEVEY3KC,0,0,0,0,0,0
jimmyboy_80,0,0,0,0,0,0
sianalltimeblow,0,0,0,0,0,0
octymocty,0,0,0,0,0,0
Cmckbish,0,0,0,0,0,0
HepburnGraham,0,0,0,0,0,0
BoabyBasher,0,0,0,0,0,0
antartica81,0,0,0,0,0,0
biscuit_ersed,0,0,0,0,0,0
treacy_a,0,0,0,0,0,0
ac050919,0,0,0,0,0,0
bankofengland,en,0,analyst,0,0,"['TechnologyCompetition', 'internship']"
MalcolmHay,0,0,0,0,0,0
bankofengland,en,0,unknown,0,0,"['TurnerPrize', 'TheNew20']"
TCMargate,0,0,0,0,0,0
bikesandthings1,0,0,0,0,0,0
DawnMDuval,0,0,0,0,0,0
bankofengland,en,0,unknown,0,0,"['givingtuesday', 'ACureCantWait']"
GivingTuesdayUK,0,0,0,0,0,0
BrainTumourOrg,0,0,0,0,0,0
LDNairamb,0,0,0,0,0,0
MoaningMyrti,0,0,0,0,0,0
bankofengland,en,0,supporter,0,0,['WorldAidsDay']
THTorguk,0,0,0,0,0,0
bankofengland,en,0,curious,0,0,"['boearchive', 'ExploreYourArchive', 'explorearchives']"
bankofengland,en,0,curious,0,0,"['boearchive', 'ExploreYourArchive', 'explorearchives', 'WW2', 'history']"
bankofengland,en,0,curious,0,0,"['ExploreYourArchive', 'explorearchives', 'Londonhistory']"
DrKirstyRoberts,0,0,0,0,0,0
bankofengland,en,0,curious,0,0,"['boearchive', 'ExploreYourArchive', 'explorearchives', 'architecture', 'Londonhistory']"
bankofengland,en,0,analyst,0,0,['TechnologyCompetition']
bankofengland,en,0,supporter,0,0,['economicsfest']
BristolUni,0,0,0,0,0,0
DiscoverEcon,0,0,0,0,0,0
bankofengland,en,0,supporter,0,0,['PurpleLightsUK']
bankofengland,en,0,curious,0,0,['BoE325']
luxlifeblog,0,0,0,0,0,0
bankofengland,en,0,unknown,0,0,"['worldkindnessday', 'leadwithkindness']"
womenoffuture,0,0,0,0,0,0
EvanD,0,0,0,0,0,0
Steven94n,0,0,0,0,0,0
mrtwentytwenty,0,0,0,0,0,0
bankofengland,en,0,analyst,0,0,"['MonetaryPolicyReport', 'economy', 'UKgrowth']"
bankofengland,en,0,analyst,0,0,"['MonetaryPolicyReport', 'globalgrowth']"
seasideexile,0,0,0,0,0,0
jord_jjw,0,0,0,0,0,0
S4SNextGen,0,0,0,0,0,0
IBankszzy,0,0,0,0,0,0
bankofengland,en,0,unknown,0,0,['BlackHistoryMonth']
CurriculumBlack,0,0,0,0,0,0
cronauta,0,0,0,0,0,0
bankofengland,en,0,unknown,0,0,['Valuable500']
bankofengland,en,0,unknown,0,0,"['ArtistsDay', 'TheNew20']"
bankofengland,en,0,finance expert,0,0,['fintech']
HarvirDhillon,0,0,0,0,0,0
Ashwint12,0,0,0,0,0,0
jamestoon09,0,0,0,0,0,0
bankofengland,0,0,0,0,0,0
danieljokojohn,0,0,0,0,0,0
NationalGallery,0,0,0,0,0,0
bankofengland,en,0,analyst,0,0,['AutonomousVehicles']
LHSummers,0,0,0,0,0,0
HarvardIOP,0,0,0,0,0,0
bankofengland,en,0,supporter,0,0,['DiscoverEconomics']
bankofengland,en,0,finance expert,0,0,"['NewEcon', 'Fintech']"
WorldBank,0,0,0,0,0,0
IMFNews,0,0,0,0,0,0
bankofengland,en,0,analyst,0,0,"['fintech', 'AI', 'machinelearning']"
MissMcClafferty,0,0,0,0,0,0
TraceyEmin,0,0,0,0,0,0
BOWdjMAN,0,0,0,0,0,0
__Interfaith__,0,0,0,0,0,0
BigLebers,0,0,0,0,0,0
CitizenShah,0,0,0,0,0,0
whyndham,0,0,0,0,0,0
ASHUTOSHCHHATR1,0,0,0,0,0,0
bankofengland,en,0,finance expert,0,0,['FinancialPolicySummary']
bankofengland,en,0,unknown,0,0,['FinancialPolicySummary']
bankofengland,en,0,finance expert,0,0,"['FinancialPolicySummary', 'tradewar']"
bankofengland,en,0,unknown,0,0,"['FinancialPolicySummary', 'Brexit']"
bankofengland,en,0,unknown,0,0,['climatechange']
DanFarnworth,0,0,0,0,0,0
pinkyshart,0,0,0,0,0,0
judte65,0,0,0,0,0,0
emilyy_m,0,0,0,0,0,0
bankofengland,en,0,unknown,0,0,"['TurnerPrize', 'TurnerPrize2019', 'thenew20']"
KuRekciOguz,0,0,0,0,0,0
Fozziebear17,0,0,0,0,0,0
bankofengland,en,0,unknown,0,0,['BloombergGBF']
bankofengland,en,0,unknown,0,0,['sibos']
Sibos,0,0,0,0,0,0
bankofengland,en,0,unknown,0,0,"['banks', 'fintech']"
bankofengland,en,0,unknown,0,0,"['thenew20', 'banknotes']"
Caro18738745,0,0,0,0,0,0
bankofengland,en,0,unknown,0,0,"['BankOverground', 'growth', 'sentiment']"
bankofengland,en,0,unknown,0,0,"['inflation', 'BankOverground']"
130152Natasja,0,0,0,0,0,0
DaveTheTwitt,0,0,0,0,0,0
Supervation,0,0,0,0,0,0
razzerobas,0,0,0,0,0,0
ThewKaren,0,0,0,0,0,0
Gaga_BoyBeliebs,0,0,0,0,0,0
kritikagoyal007,0,0,0,0,0,0
TheMoz_M,0,0,0,0,0,0
AaronRhodes8,0,0,0,0,0,0
Jademonkeyhunte,0,0,0,0,0,0
MarkLynham1,0,0,0,0,0,0
bankofengland,en,0,analyst,0,0,"['researchdiversity', 'BankOverground']"
AEAjournals,0,0,0,0,0,0
MayorofLondon,0,0,0,0,0,0
LDN_environment,0,0,0,0,0,0
bankofengland,en,0,analyst,0,0,['InflationReport']
bankofengland,en,0,analyst,0,0,"['InflationReport', 'Bankrate']"
lynnew69,0,0,0,0,0,0
albertoaza,0,0,0,0,0,0
bankofengland,en,0,analyst,0,0,"['Turing50', 'ThinkScience']"
BritIndy,0,0,0,0,0,0
sim_manchester,0,0,0,0,0,0
bankofengland,en,0,supporter,0,0,"['Turing50', 'ThinkScience']"
MichaelAbbott19,0,0,0,0,0,0
bankofengland,en,0,unknown,0,0,"['Turing50', 'ThinkScience']"
bankofengland,en,0,unknown,0,0,"['Bradford', 'BoECommunityForum']"
Bradford_TandA,0,0,0,0,0,0
FaithInBradford,0,0,0,0,0,0
ShadimHussain,0,0,0,0,0,0
MercyMissionUK,0,0,0,0,0,0
Mfosterfamily,0,0,0,0,0,0
bankofengland,en,0,unknown,0,0,['InsideScience']
BBCRadio4,0,0,0,0,0,0
psicorps2000,0,0,0,0,0,0
bankofengland,en,0,curious,0,0,['AlanTuring']
datenhalde,0,0,0,0,0,0
margate_fc,0,0,0,0,0,0
demishassabis,0,0,0,0,0,0
MIT_CSAIL,0,0,0,0,0,0
kirstie_j,0,0,0,0,0,0
PeterTatchell,0,0,0,0,0,0
bankofengland,en,0,politics,0,0,"['Turing50', 'ThinkScience']"
davidwalliams,0,0,0,0,0,0
pjd23272,0,0,0,0,0,0
vincecable,0,0,0,0,0,0
TheRealLukevans,0,0,0,0,0,0
GraceFo00102407,0,0,0,0,0,0
BFS_Science,0,0,0,0,0,0
davidprobertson,0,0,0,0,0,0
Zehra_Zaidi,0,0,0,0,0,0
bankofengland,en,0,unknown,0,0,"['thinkscience', 'Turing50']"
DrSDFitzgerald,0,0,0,0,0,0
Ri_Science,0,0,0,0,0,0
Martina,0,0,0,0,0,0
sinavaia,0,0,0,0,0,0
bankofengland,id,0,unknown,0,0,
Kempton,0,0,0,0,0,0
TubbyBats,0,0,0,0,0,0
Number10cat,0,0,0,0,0,0
JimDavisOnAir,0,0,0,0,0,0
paulstuartbates,0,0,0,0,0,0
Cherylbaker,0,0,0,0,0,0
CCriadoPerez,0,0,0,0,0,0
KeithMansfield,0,0,0,0,0,0
bankofengland,so,0,unknown,0,0,
CanaryJamMedia,0,0,0,0,0,0
dermotfinch,0,0,0,0,0,0
MrJ_Ro,0,0,0,0,0,0
LGBTfdn,0,0,0,0,0,0
roy_gill,0,0,0,0,0,0
RobertJenrick,0,0,0,0,0,0
RealHumptyB,0,0,0,0,0,0
wesstreeting,0,0,0,0,0,0
at67435,0,0,0,0,0,0
We_reScrewed,0,0,0,0,0,0
ymcans,0,0,0,0,0,0
xvrmdf,0,0,0,0,0,0
wallaceme,0,0,0,0,0,0
faisalislam,0,0,0,0,0,0
George_Osborne,0,0,0,0,0,0
jonsnowC4,0,0,0,0,0,0
Garrett_Taffer,0,0,0,0,0,0
bankofengland,fi,0,unknown,0,0,
kurtisssprosser,0,0,0,0,0,0
bankofengland,af,0,unknown,0,0,
bankofengland,en,0,unknown,0,0,['ThinkScience']
AgeUKOxon,0,0,0,0,0,0
OxfordshireCF,0,0,0,0,0,0
David14011970,0,0,0,0,0,0
bankofengland,en,0,supporter,0,0,['Pride']
bankofengland,en,0,unknown,0,0,['PrideJubilee']
bankofengland,en,0,unknown,0,0,"['LDNClimateAction', 'ClimateActionWeek']"
wcvaruth,0,0,0,0,0,0
Central_Hall,0,0,0,0,0,0
TheBreweries,0,0,0,0,0,0
sciencetargets,0,0,0,0,0,0
Mikeyekeoma,0,0,0,0,0,0
elchaposing,0,0,0,0,0,0
maggiesoldham,0,0,0,0,0,0
qMvupxFZueS6tyH,0,0,0,0,0,0
bankofengland,en,0,analyst,0,0,['futureoffinance']
bankofengland,en,0,analyst,0,0,"['futureoffinance', 'mansionhouse']"
Kzaya1418,0,0,0,0,0,0
bankofengland,en,0,finance expert,0,0,['WIBFAwards']
bankofengland,en,0,finance expert,0,0,"['EconomyCrashCourse', 'BoECommunityForum']"
EconomyAsks,0,0,0,0,0,0
moosterish,0,0,0,0,0,0
samcross9414,0,0,0,0,0,0
bankofengland,en,0,unknown,0,0,['EMRoleModels19']
EMpoweriB,0,0,0,0,0,0
bankofengland,en,0,unknown,0,0,"['Manchester', 'Southampton', 'Cardiff', 'Thanet', 'BoECitizensPanel']"
bankofengland,en,0,finance expert,0,0,"['Corby', 'BoECommunityForum']"
BlackPhysicists,0,0,0,0,0,0
JamesLePenguin,0,0,0,0,0,0
gaugetheory1,0,0,0,0,0,0
michael_hows,0,0,0,0,0,0
OllMor,0,0,0,0,0,0
bankofengland,en,0,unknown,0,0,"['TreverbynCommunityHall', 'BoECommunityForum']"
Cornwall_CF,0,0,0,0,0,0
STAKstaustell,0,0,0,0,0,0
bankofengland,en,0,unknown,0,0,"['BoECommunityForum', 'Corby']"
NorthantsCF,0,0,0,0,0,0
bankofengland,en,0,finance expert,0,0,['WinFinance']
WinFinSeries,0,0,0,0,0,0
EgbertLankamp,0,0,0,0,0,0
bankofengland,en,0,analyst,0,0,['FTBlog']
BHillGirls,0,0,0,0,0,0
RGSGuildford,0,0,0,0,0,0
kingsmathschool,0,0,0,0,0,0
ONS,0,0,0,0,0,0
ESCoEorg,0,0,0,0,0,0
bankofengland,en,0,unknown,0,0,['BoECitizensPanels']
bankofengland,en,0,supporter,0,0,"['leadforchange', 'makingworkbetter']"
Day4Networks,0,0,0,0,0,0
gusdrojas,0,0,0,0,0,0
2xWhisky,0,0,0,0,0,0
wtfhappenedtom1,0,0,0,0,0,0
HotChocoTrust,0,0,0,0,0,0
MarkBerlard,0,0,0,0,0,0
CofGCollege,0,0,0,0,0,0
osilua,0,0,0,0,0,0
stacyl2,0,0,0,0,0,0
Hadexox,0,0,0,0,0,0
bankofengland,en,0,unknown,0,0,['IFGS2019']
bankofengland,en,0,unknown,0,0,['BDFLeadingtheWay']
bankofengland,en,0,supporter,0,0,['BDFLeadingtheWay']
ToynbeeHall,0,0,0,0,0,0
stevebristoluk,0,0,0,0,0,0
DNB_NL,0,0,0,0,0,0
vegan_perfect,0,0,0,0,0,0
cosmicjulie,0,0,0,0,0,0
Indyvale,0,0,0,0,0,0
bankofengland,en,0,curious,0,0,['BoECommunityForum']
GlasgowCVS,0,0,0,0,0,0
reubender,0,0,0,0,0,0
bankofengland,en,0,unknown,0,0,"['BrainTumourAwarenessMonth', 'BigBandanaBake']"
EthnicityInvest,0,0,0,0,0,0
bankofengland,en,0,unknown,0,0,['CyberSchoolsHub']
NCSC,0,0,0,0,0,0
bankofengland,en,0,curious,0,0,['OneBankFlagship']
chichinwanoku,0,0,0,0,0,0
Chineke4Change,0,0,0,0,0,0
LouisKashari,0,0,0,0,0,0
AmyRollitt,0,0,0,0,0,0
EastEnd_CF,0,0,0,0,0,0
bankofengland,en,0,politics,0,0,['climatechange']
megan_mc_,0,0,0,0,0,0
Caitlinp1236,0,0,0,0,0,0
bankofengland,en,0,unknown,0,0,['FutureForumBoE']
Colly4,0,0,0,0,0,0
finimize,0,0,0,0,0,0
cesararquitecto,0,0,0,0,0,0
bankofengland,en,0,unknown,0,0,['OneBankFlagshipSeminar']
bankofengland,en,0,supporter,0,0,"['InternationalWomensDay', 'BalanceforBetter']"
A_WittenbergCox,0,0,0,0,0,0
HeatherM_OBE,0,0,0,0,0,0
bankofengland,en,0,unknown,0,0,['FPCstatement']
bankofengland,en,0,finance expert,0,0,['FPCstatement']
bycChair,0,0,0,0,0,0
bankofengland,en,0,unknown,0,0,['WIFPowerlist']
bankofengland,en,0,supporter,0,0,['TimewisePower50']
CFTC,0,0,0,0,0,0
bankofengland,en,0,unknown,0,0,['studentpride']
studentpride,0,0,0,0,0,0
ushrium,0,0,0,0,0,0
LGMDrums,0,0,0,0,0,0
JennyPHomewood,0,0,0,0,0,0
bankofengland,en,0,curious,0,0,['BoEKnowledgeBank']
Rahaman25381919,0,0,0,0,0,0
bankofengland,en,0,supporter,0,0,['TimeToTalk']
lizzyd06,0,0,0,0,0,0
Sandison,0,0,0,0,0,0
MediaMuseum,0,0,0,0,0,0
CDarwinSchool,0,0,0,0,0,0
bankofengland,en,0,analyst,0,0,['WomeninITAwards']
flashxofxtab,0,0,0,0,0,0
k5aini,0,0,0,0,0,0
TomaszTweets,0,0,0,0,0,0
GreenSqMile,0,0,0,0,0,0
bankofengland,en,0,unknown,0,0,"['fintech', 'FutureForumBoE']"
bankofengland,en,0,critic,0,0,['FutureForumBoE']
samueltombs,0,0,0,0,0,0
bankofengland,en,0,finance expert,0,0,"['climatechange', 'FutureForumBoE']"
martinpcarney,0,0,0,0,0,0
Ryan8772,0,0,0,0,0,0
bankofengland,en,0,unknown,0,0,"['climatechange', 'FutureForumBoE']"
bankofengland,en,0,unknown,0,0,['BankUnderground']
FinancialTimes,0,0,0,0,0,0
djgrahambates,0,0,0,0,0,0
LNSOP,0,0,0,0,0,0
Ductran1411,0,0,0,0,0,0
bankofengland,en,0,curious,0,0,['FutureForumBoE']
bankofengland,en,0,supporter,0,0,['30yearssavinglives']
giconi,0,0,0,0,0,0
McC1933,0,0,0,0,0,0
bankofengland,en,0,analyst,0,0,"['datavis', 'BoEKnowledgeBank']"
CedarLuo,0,0,0,0,0,0
crm_uk,0,0,0,0,0,0
Daemmon19C,0,0,0,0,0,0
bankofengland,en,0,critic,0,0,['OneBankFlagship']
SandyNairne,0,0,0,0,0,0
LolaHornsey,0,0,0,0,0,0
DrEmilyGrossman,0,0,0,0,0,0
Dakota16West,0,0,0,0,0,0
bedhead00,0,0,0,0,0,0
bankofengland,en,0,analyst,0,0,['BankingTechAwards']
bankofengland,en,0,supporter,0,0,"['ScienceHero', 'ThinkScience', '50poundnote']"
bankofengland,en,0,unknown,0,0,"['openbanking', 'fintech', 'FutureForumBoE']"
bankofengland,en,0,supporter,0,0,['ThinkScience']
statisticsONS,0,0,0,0,0,0
bankofengland,en,0,unknown,0,0,['futureforumBoE']
futureprim,0,0,0,0,0,0
bankofengland,en,0,supporter,0,0,"['Internationaldayofpersonswithdisabilities', 'inclusion', 'PurpleLightUp']"
bankofengland,en,0,unknown,0,0,"['ScienceHero', '50poundnote', 'ThinkScience']"
bankofengland,en,0,critic,0,0,['futureforumBoE']
DamienMcCrystal,0,0,0,0,0,0
JacksDaLad,0,0,0,0,0,0
bankofengland,en,0,supporter,0,0,"['ThinkScience', '50poundnote']"
bankofengland,en,0,critic,0,0,"['climatechange', 'savings', 'futureforumBoE']"
kayladunne_PR,0,0,0,0,0,0
rich_vaughan,0,0,0,0,0,0
Inkycat,0,0,0,0,0,0
bankofengland,en,0,unknown,0,0,"['50poundnote', 'ThinkScience']"
bankofengland,en,0,unknown,0,0,"['50poundnote', 'ScienceHeroes', 'ThinkScience']"
bankofengland,en,0,unknown,0,0,['financialcapability']
CitAdviceScot,0,0,0,0,0,0
cabwl,0,0,0,0,0,0
bankofengland,en,0,curious,0,0,"['ThinkScience', '50poundnote']"
bankofengland,en,0,finance expert,0,0,"['BoEarchive', 'history', 'finance', 'economics']"
bankofengland,en,0,curious,0,0,"['explorearchives', 'architecture']"
bankofengland,en,0,curious,0,0,['explorearchives']
bankofengland,en,0,curious,0,0,['boearchive']
explorearchives,0,0,0,0,0,0
UkNatArchives,0,0,0,0,0,0
bankofengland,en,0,finance expert,0,0,"['climatechange', 'futureforumBoE']"
bankofengland,en,0,supporter,0,0,['greenweek']
bankofengland,en,0,unknown,0,0,['greenweek']
PjimmyXr,0,0,0,0,0,0
bankofengland,en,0,unknown,0,0,"['BoEtechcomp', 'OpenBanking']"
SPIEtweets,0,0,0,0,0,0
bankofengland,en,0,unknown,0,0,"['ThinkScience', '50poundnote']"
bankofengland,en,0,unknown,0,0,"['ScienceHero', 'ThinkScience', '50poundnote']"
jamesgraham2,0,0,0,0,0,0
bankofengland,en,0,unknown,0,0,['LordMayorsShow']
lordmayors_show,0,0,0,0,0,0
bankofengland,en,0,unknown,0,0,['thinkscience']
UCPrimary,0,0,0,0,0,0
tinklea,0,0,0,0,0,0
ScienceGrange,0,0,0,0,0,0
80sgirldiary,0,0,0,0,0,0
jack_mclean,0,0,0,0,0,0
HoTBunnyBaker,0,0,0,0,0,0
williamjamesbl1,0,0,0,0,0,0
HelenPankhurst,0,0,0,0,0,0
MissFairbro,0,0,0,0,0,0
bankofengland,en,0,unknown,0,0,['ThinkScienc']
nickybshaw,0,0,0,0,0,0
picky_head_yute,0,0,0,0,0,0
emilyfward,0,0,0,0,0,0
dstaikos,0,0,0,0,0,0
ProfBrianCox,0,0,0,0,0,0
FitbaNomad,0,0,0,0,0,0
Will__Pollard,0,0,0,0,0,0
PhilMcBryde1,0,0,0,0,0,0
onein400,0,0,0,0,0,0
profbradgibson,0,0,0,0,0,0
lford_louise,0,0,0,0,0,0
ValGibson11,0,0,0,0,0,0
jimmytabuk,0,0,0,0,0,0
trojan1963,0,0,0,0,0,0
Nigel_Ford,0,0,0,0,0,0
SamGyimah,0,0,0,0,0,0
sciencemuseum,0,0,0,0,0,0
TheBHF,0,0,0,0,0,0
Dubsy_chat,0,0,0,0,0,0
ImogenHaig,0,0,0,0,0,0
BB_STEM,0,0,0,0,0,0
BhmUK,0,0,0,0,0,0
HackneyAbbott,0,0,0,0,0,0
DavidLammy,0,0,0,0,0,0
BBCUKBLACK,0,0,0,0,0,0
KattyKayBBC,0,0,0,0,0,0
cmcgreevy5,0,0,0,0,0,0
danbritton89,0,0,0,0,0,0
frozenwarning,0,0,0,0,0,0
DarrenGreetham,0,0,0,0,0,0
jojo_louise001,0,0,0,0,0,0
EvanCull,0,0,0,0,0,0
PM_Holmes,0,0,0,0,0,0
JustineDarling3,0,0,0,0,0,0
JulietBlaxland,0,0,0,0,0,0
EddieCapstick,0,0,0,0,0,0
DJMarkMyers,0,0,0,0,0,0
timmyvoe,0,0,0,0,0,0
fha1000,0,0,0,0,0,0
shishir_jha,0,0,0,0,0,0
brucelauderdale,0,0,0,0,0,0
phenelloyd,0,0,0,0,0,0
MaryAnningRocks,0,0,0,0,0,0
chronicleflask,0,0,0,0,0,0
ruth_mottram,0,0,0,0,0,0
AndyHunt83,0,0,0,0,0,0
RobLeong1,0,0,0,0,0,0
climate_earth,0,0,0,0,0,0
palmertrees,0,0,0,0,0,0
paulcoxon,0,0,0,0,0,0
paulsw11,0,0,0,0,0,0
nij_r,0,0,0,0,0,0
thatkat,0,0,0,0,0,0
GraemeBandeira,0,0,0,0,0,0
DrScottJMcGrane,0,0,0,0,0,0
OeeTran,0,0,0,0,0,0
LaganClaire,0,0,0,0,0,0
