username,language,isInfluencer,profession,isBank,isViral,hashtags
isabelschnabel,0,0,0,0,0,0
ecb,en,0,supporter,0,0,['IMFMeetings']
KGeorgieva,0,0,0,0,0,0
1sakhtar,0,0,0,0,0,0
ecb,en,0,analyst,0,0,['GlobalEthicsDay']
EUauditors,0,0,0,0,0,0
EUombudsman,0,0,0,0,0,0
ecb,en,0,supporter,0,0,['GlobalEthicsDay']
ecb,en,0,finance expert,0,0,"['IMFMeetings', 'ClimateFinance']"
davidmwessel,0,0,0,0,0,0
Unicatt,0,0,0,0,0,0
ChimientiTeresa,0,0,0,0,0,0
skyliners1999,0,0,0,0,0,0
ckcedric,0,0,0,0,0,0
ecb,de,0,unknown,0,0,['TürenAuf']
DieMaus,0,0,0,0,0,0
ecb,en,0,curious,0,0,['TürenAuf']
ecb,pt,0,unknown,0,0,
MarioMoratalla,0,0,0,0,0,0
ecb,en,0,unknown,0,0,['EuroSTR']
ecb,ca,0,unknown,0,0,
Percy_Blooms,0,0,0,0,0,0
ecb,en,0,unknown,0,0,"['EDLangs', 'EuropeanDayofLanguages', 'EDoL']"
ecb,en,0,unknown,0,0,['instantpayments']
Sibos,0,0,0,0,0,0
ecb,en,0,finance expert,0,0,"['EONIA', 'EuroSTR']"
Susan_Athey,0,0,0,0,0,0
ecb,de,0,finance expert,0,0,
ecb,en,0,unknown,0,0,"['EuropaOpenAir', 'HRSinfonieOrchester', 'HRBigBand', 'EuropeanCulturalDays']"
ecb,en,0,unknown,0,0,"['EuropeanCulturalDays', 'Euroat20']"
ecb,en,0,unknown,0,0,['EuropeanCulturalDays']
ecb,en,0,unknown,0,0,['TürenAuf']
ecb,en,0,analyst,0,0,['bitcoin']
ecb,en,0,unknown,0,0,"['EONIA', 'EuroSTR']"
ecb,en,0,unknown,0,0,['ECOFIN']
ecb,en,0,unknown,0,0,['pride']
ecb,en,0,unknown,0,0,"['ICCWorldCup2019', 'CWC19']"
ecb,en,0,unknown,0,0,"['LiverpoolFC', 'youllneverwalkalone', 'LFC', 'AskECB']"
feuerwehrffm,0,0,0,0,0,0
Polizei_Ffm,0,0,0,0,0,0
ecb,en,0,unknown,0,0,['fintech']
ecb,pt,0,unknown,0,0,['ECBYouthDialogue']
ecb,en,0,unknown,0,0,['ECBCreativeSessions']
dannyjhawk,0,0,0,0,0,0
ecb,en,0,curious,0,0,['NewBanknotes']
ecb,en,0,analyst,0,0,"['ECBForum', 'EUROat20']"
JunckerEU,0,0,0,0,0,0
ecb,en,0,unknown,0,0,"['ECBForum', 'Euroat20']"
ojblanchard1,0,0,0,0,0,0
ecb,en,0,critic,0,0,"['ECBForum', 'EUROat20']"
ecb,en,0,analyst,0,0,['EconCartography']
ecb,en,0,unknown,0,0,['AnneFrank']
ecb,en,0,analyst,0,0,"['Fintech', 'DLT']"
ecb,lt,0,unknown,0,0,
ecb,en,0,supporter,0,0,['climatechange']
ecb,en,0,unknown,0,0,"['bitcoin', 'blockchain']"
ecb,en,0,unknown,0,0,['NewBanknotes']
VisualPolitik,0,0,0,0,0,0
ecb,en,0,unknown,0,0,['ClimateChange']
ecb,id,0,unknown,0,0,
howardjp,0,0,0,0,0,0
ecb,en,0,unknown,0,0,"['IDAHOT2019', 'ECB']"
ecb,en,0,analyst,0,0,['fintech']
ecb,en,0,unknown,0,0,"['climatechange', 'NGFS']"
ecb,en,0,unknown,0,0,"['ClimateChange', 'Brexit']"
ecb,en,1,critic,0,0,"['ECBYouthDialogue', 'GenerationEuro']"
ecb,en,0,unknown,0,0,"['ECBYouthDialogue', 'GenerationEuro']"
ecb,en,0,critic,0,0,['GenerationEuro']
ecb,en,0,critic,0,0,"['GenerationEuro', 'ECBYouthDialogue']"
ecb,en,0,unknown,0,0,['EUopenday']
ecb,en,0,unknown,0,0,"['Frankfurt', 'Europe', 'FRACHE']"
ecb,en,0,finance expert,0,0,['blockchain']
arjun1224,0,0,0,0,0,0
ecb,en,1,unknown,0,0,"['Avengers', 'WhateverItTakes']"
MirrorPolitics,0,0,0,0,0,0
ecb,en,0,unknown,0,0,['NotreDameCathedralFire']
ecb,fr,0,unknown,0,0,['NotreDame']
ecb,fr,0,unknown,0,0,['IMFMeetings']
ecb,en,0,unknown,0,0,"['EarthHour', 'Connect2Earth']"
BenjaminHartung,0,0,0,0,0,0
ecb,en,0,supporter,0,0,"['InstantPayments', 'TIPS', 'Fintech']"
ecb,en,0,politics,0,0,['EUopendata']
ecb,it,0,unknown,0,0,['ECBYouthDialogue']
ecb,en,0,finance expert,0,0,['ECBYouthDialogue']
jphlacour,0,0,0,0,0,0
ramontremosa,0,0,0,0,0,0
pedroantoniak,0,0,0,0,0,0
Paolo_Guida,0,0,0,0,0,0
patrikakis,0,0,0,0,0,0
ecb,en,1,unknown,0,0,['AskECB']
ecb,tl,0,unknown,0,0,['AskECB']
ecb,en,0,unknown,0,0,"['genderequality', 'BalanceForBetter', 'IWD2019']"
ecb,fr,0,unknown,0,0,['LetsTalkEurope']
UE_Luxembourg,0,0,0,0,0,0
ecb,en,0,unknown,0,0,['LetsTalkEurope']
ecb,en,0,unknown,0,0,"['BalanceforBetter', 'IWD2019']"
ecb,en,0,unknown,0,0,"['EUROat20', 'EUHaveYourSay']"
ecb,en,0,critic,0,0,['EUROat20']
maginteractive,0,0,0,0,0,0
agitpops,0,0,0,0,0,0
JEF_Europe,0,0,0,0,0,0
ecb,en,0,unknown,0,0,['ValentinesDay']
JeunesEuropeens,0,0,0,0,0,0
JEFBelgium,0,0,0,0,0,0
JEF_de,0,0,0,0,0,0
GFE_JefItaly,0,0,0,0,0,0
JEFSpain,0,0,0,0,0,0
Eurooppanuoret,0,0,0,0,0,0
europeiskungdom,0,0,0,0,0,0
youngeuromove,0,0,0,0,0,0
EuropaeiskUngDK,0,0,0,0,0,0
ecb,en,0,unknown,0,0,"['ValentinesDay', 'ILoveYouLike']"
TheEgeEye,0,0,0,0,0,0
hrinfo,0,0,0,0,0,0
ecb,en,0,analyst,0,0,"['ESTER', 'EONIA']"
ecb,en,0,unknown,0,0,"['GreatestHits', 'draghitieguesses', 'EUROat20']"
ECB_cricket,0,0,0,0,0,0
ecb,en,0,curious,0,0,['ECBtrainees']
BitcoinRat,0,0,0,0,0,0
ecb,en,0,finance expert,0,0,['EUROat20']
nickcoatesnes,0,0,0,0,0,0
SantAnnaPisa,0,0,0,0,0,0
ecb,en,0,supporter,0,0,['EthicalHacking']
TEDx,0,0,0,0,0,0
ecb,en,0,unknown,0,0,['banknotes']
ecb,en,0,unknown,0,0,"['Luminale2018', 'crosshatch']"
ecb,en,0,critic,0,0,['AskDraghi']
ecb,en,0,unknown,0,0,['ethicalhacking']
MihneaConst,0,0,0,0,0,0
AtlantaFed,0,0,0,0,0,0
ChicagoFed,0,0,0,0,0,0
MinneapolisFed,0,0,0,0,0,0
ecb,en,0,unknown,0,0,['EuroVideoChallenge']
ecb,en,0,analyst,0,0,['EUROat20']
ecb,en,0,unknown,0,0,['TIPS']
MichaelManfield,0,0,0,0,0,0
ecb,sv,0,unknown,0,0,
Yunus_Centre,0,0,0,0,0,0
ecb,de,0,unknown,0,0,['ECBYouthDialogue']
FrankfurtSchool,0,0,0,0,0,0
ecb,en,0,unknown,0,0,"['FridayFeeling', 'ECBYouthDialogue']"
ecb,en,0,unknown,0,0,"['FourEyesPrinciple', 'ECBYouthDialogue']"
ecb,en,0,unknown,0,0,['digitaltransformation']
ecb,en,0,unknown,0,0,['digitalisation']
ecb,en,0,finance expert,0,0,['Digitalisation']
SolvayEDU,0,0,0,0,0,0
TSEinfo,0,0,0,0,0,0
ecb,en,0,unknown,0,0,['HappyHalloween']
ecb,en,0,analyst,0,0,['Halloween']
ecb,en,0,unknown,0,0,['Halloween']
ecb,en,0,finance expert,0,0,['Halloween']
ecb,en,0,unknown,0,0,"['EthicalHacking', 'UniMannheim']"
ecb,en,0,unknown,0,0,['EuropeanStatisticsDay']
ecb,en,0,unknown,0,0,['AI']
ecb,en,0,analyst,0,0,"['ArtificialIntelligence', 'AI']"
ecb,en,0,unknown,0,0,"['instantpayments', 'TIPS']"
ecb,en,0,unknown,0,0,['blackandwhitechallenge']
ecb,en,0,unknown,0,0,['GenerationEuro']
ecb,de,0,unknown,0,0,['türenauf']
ecb,en,0,curious,0,0,['türenauf']
ecb,en,0,unknown,0,0,['PressForParity']
ecb,en,0,unknown,0,0,['CESS2018']
cess2018,0,0,0,0,0,0
ecb,en,0,unknown,0,0,"['EuropeanDayofLanguages', 'EDLangs']"
ecb,en,0,curious,0,0,"['EuropeanDayofLanguages', 'EDLangs']"
rodrikdani,0,0,0,0,0,0
ecb,en,0,curious,0,0,"['new100', 'new200', 'NewBanknotes']"
ecb,en,0,unknown,0,0,['türenauf']
ecb,en,0,unknown,0,0,['PeaceDay']
ecb,en,0,unknown,0,0,"['MobilityWeek', 'MixAndMove']"
ecb,en,0,unknown,0,0,['Ploughing18']
NPAIE,0,0,0,0,0,0
SteveSimsNews,0,0,0,0,0,0
ecb,en,0,unknown,0,0,"['new100', 'new200', 'NewBanknotes']"
ecb,en,0,unknown,0,0,"['new100', 'new200']"
ecb,en,0,unknown,0,0,['ESTER']
BedrosGesaratsi,0,0,0,0,0,0
ecb,en,0,unknown,0,0,"['EuropeanCulturalDays', 'EuropaOpenAir']"
ecb,en,0,politics,0,0,"['EONIA', 'ESTER']"
KennethVermeul3,0,0,0,0,0,0
ecb,en,0,curious,0,0,"['visitECB', 'YouthDay']"
ecb,en,0,unknown,0,0,"['ECBYouthDialogue', 'ECBForum', 'EuroVideoChallenge', 'Generationeuro', 'YouthDay']"
ecb,en,0,unknown,0,0,"['YouthDay', 'FutureofEurope']"
realDonaldTrump,0,0,0,0,0,0
ecb,en,0,unknown,0,0,['EONIA']
ECBForum,0,0,0,0,0,0
ecb,en,0,finance expert,0,0,['MSMEDay']
marccwr,0,0,0,0,0,0
Ripple,0,0,0,0,0,0
ecb,en,0,unknown,0,0,"['TIPS', 'TIPS']"
gianiperetti,0,0,0,0,0,0
hroptatyr,0,0,0,0,0,0
simonoxfphys,0,0,0,0,0,0
ecb,en,0,unknown,0,0,['ECB']
ecb,en,0,curious,0,0,['ECB']
ecb,lv,0,unknown,0,0,
ecb,en,0,unknown,0,0,['EUOpenDay']
ecb,en,0,curious,0,0,['EuroVéloCit']
Aebanca,0,0,0,0,0,0
sectorceca,0,0,0,0,0,0
ecb,de,0,unknown,0,0,"['sge', 'pokalsieger', 'fcbsge', 'dieRÜCKKEHR']"
ecb,en,0,unknown,0,0,"['IDAHOBIT2018', 'FreeToBeMe']"
PhilippaSigl,0,0,0,0,0,0
ecb,en,0,unknown,0,0,['SoU2018']
ecb,en,0,curious,0,0,['EUopenday']
ecb,ro,0,analyst,0,0,
SquawkBoxEurope,0,0,0,0,0,0
HenrikThomsen,0,0,0,0,0,0
ecb,en,0,unknown,0,0,"['EarthHour', 'Frankfurt']"
ecb,en,0,unknown,0,0,"['Luminale2018', 'CrossHatch']"
ecb,en,0,unknown,0,0,"['CrossHatch', 'Luminale2018']"
ecb,de,0,unknown,0,0,['CrossHatch']
ecb,en,0,unknown,0,0,['CrossHatch']
ecb,de,0,unknown,0,0,"['CrossHatch', 'Luminale2018', 'Frankfurt']"
ecb,en,0,unknown,0,0,"['CrossHatch', 'Luminale2018', 'Frankfurt']"
ecb,de,0,unknown,0,0,"['Frankfurt', 'Luminale2018', 'CrossHatch']"
ecb,en,0,unknown,0,0,"['Frankfurt', 'Luminale2018', 'CrossHatch']"
ecb,de,0,unknown,0,0,['Luminale2018']
ecb,en,0,unknown,0,0,"['Luminale2018', 'Frankfurt']"
finleap,0,0,0,0,0,0
andreaspreis,0,0,0,0,0,0
ecb,en,0,unknown,0,0,['Luminale2018']
ecb,en,0,unknown,0,0,['Draghi']
alkhwarizmi42,0,0,0,0,0,0
ecb,en,0,unknown,0,0,"['Frankfurt', 'cold']"
ecb,en,0,unknown,0,0,['genderequality']
ecb,en,0,critic,0,0,"['AskDraghi', 'ECBYouthDialogue']"
debatingeurope,0,0,0,0,0,0
ecb,en,0,critic,0,0,"['AI', 'robots', 'AskDraghi', 'ECBYouthDialogue']"
JanMusschoot,0,0,0,0,0,0
ecb,en,0,finance expert,0,0,"['blockchain', 'AskDraghi', 'ECBYouthDialogue']"
VMECollins,0,0,0,0,0,0
ecb,en,0,unknown,0,0,"['bitcoin', 'AskDraghi', 'ECBYouthDialogue']"
ecb,en,0,critic,0,0,"['bitcoin', 'AskDraghi', 'ECBYouthDialogue']"
italomottini95,0,0,0,0,0,0
af99478881,0,0,0,0,0,0
classcnbc,0,0,0,0,0,0
ecb,en,0,unknown,0,0,['AskDraghi']
ecb,en,0,unknown,0,0,['Bitcoin']
ecb,nl,0,unknown,0,0,['AskECB']
serbanmarian17,0,0,0,0,0,0
tryingET,0,0,0,0,0,0
pdemetriades,0,0,0,0,0,0
uniofleicester,0,0,0,0,0,0
ecb,en,0,politics,0,0,"['ECBYouthDialogue', 'askdraghi']"
ecb,en,0,critic,0,0,"['ECBYouthDialogue', 'AskDraghi']"
ecb,en,1,critic,0,0,"['bitcoin', 'ECBYouthDialogue', 'cryptocurrencies', 'AskDraghi']"
FiatSpeculator,0,0,0,0,0,0
paulgoodwin123,0,0,0,0,0,0
ecb,en,0,unknown,0,0,"['ChristmasInABox', 'StiftungKinderzukunft']"
ecb,en,0,unknown,0,0,['ECBCommsConference']
ecb,en,0,unknown,0,0,['TIPSapp']
Ciceroni_EU,0,0,0,0,0,0
MarinaQuenan,0,0,0,0,0,0
les_jeco,0,0,0,0,0,0
ecb,et,0,unknown,0,0,['EuroVideoChallenge']
ecb,en,0,unknown,0,0,"['EuroVideoChallenge', 'EuroVideoChallenge']"
ecb,fr,0,unknown,0,0,['EuroVideoChallenge']
SvenAfhueppe,0,0,0,0,0,0
ecb,sl,0,unknown,0,0,
ClausVistesen,0,0,0,0,0,0
ecb,en,0,unknown,0,0,"['Sibos', 'TARGETServices']"
ecb,en,0,curious,0,0,['T2S']
ecb,en,0,unknown,0,0,['TARGET2']
ecb,en,0,unknown,0,0,"['TARGETServices', 'TIPSapp']"
ecb,en,0,unknown,0,0,"['TIPS', 'TIPSapp']"
ecb,en,0,finance expert,0,0,['TARGETServices']
ecb,tl,0,unknown,0,0,
ecb,en,0,unknown,0,0,['Sibos2017']
ecb,en,0,unknown,0,0,['ECBVisitorCentre']
ecb,en,0,unknown,0,0,['InternationalTranslationDay']
ecb,en,0,supporter,0,0,['InternationalTranslationDay']
ecb,es,0,unknown,0,0,['EuroVideoChallenge']
ecb,en,0,unknown,0,0,['DLT']
Bank_of_Japan_e,0,0,0,0,0,0
ecb,it,0,unknown,0,0,['EuroVideoChallenge']
ecb,de,0,unknown,0,0,['EuroVideoChallenge']
ecb,en,0,unknown,0,0,['EuropaOpenAir']
ecb,de,0,unknown,0,0,['EuropaOpenAir']
ecb,en,0,politics,0,0,['EuropaOpenAir']
voxeu,0,0,0,0,0,0
ecb,es,0,unknown,0,0,['EuropaOpenAir']
MIT,0,0,0,0,0,0
ecb,en,0,unknown,0,0,"['ECBForum', 'ECBYouthDialogue']"
notayesmansecon,0,0,0,0,0,0
cm_Lacydon,0,0,0,0,0,0
ecb,fr,0,critic,0,0,['ECBYouthDialogue']
ecb,en,0,supporter,0,0,['IDAHOT']
ecb,no,0,unknown,0,0,
CNBCi,0,0,0,0,0,0
ecb,sv,0,analyst,0,0,
ecb,en,0,unknown,0,0,['EarthHour']
MIT_Innovation,0,0,0,0,0,0
ecb,en,0,unknown,0,0,['EUinnovation']
TheStalwart,0,0,0,0,0,0
neilcredit,0,0,0,0,0,0
ecb,en,0,critic,0,0,['askECB']
ecb,en,0,unknown,0,0,['askECB']
jmackin2,0,0,0,0,0,0
ecb,en,0,finance expert,0,0,['askECB']
mheger78,0,0,0,0,0,0
saeedamenfx,0,0,0,0,0,0
macrocredit,0,0,0,0,0,0
rafaminos,0,0,0,0,0,0
macro_times,0,0,0,0,0,0
ThalersCorner,0,0,0,0,0,0
Frances_Coppola,0,0,0,0,0,0
